,price,volume
2022-02-17 12:00:00+00:00,0.0,0.0
2022-02-17 12:30:00+00:00,0.0,0.0
2022-02-17 13:00:00+00:00,0.0,0.0
2022-02-17 13:30:00+00:00,0.0,0.0
2022-02-17 14:00:00+00:00,0.0,0.0
2022-02-17 14:30:00+00:00,0.0,0.0
2022-02-17 15:00:00+00:00,0.0,0.0
2022-02-17 15:30:00+00:00,0.0,0.0
2022-02-17 16:00:00+00:00,0.0,0.0
2022-02-17 16:30:00+00:00,0.0,0.0
2022-02-17 17:00:00+00:00,0.0,0.0
2022-02-17 17:30:00+00:00,0.0,0.0
2022-02-17 18:00:00+00:00,0.0,0.0
2022-02-17 18:30:00+00:00,0.0,0.0
2022-02-17 19:00:00+00:00,0.0,0.0
2022-02-17 19:30:00+00:00,0.0,0.0
2022-02-17 20:00:00+00:00,0.0,0.0
2022-02-17 20:30:00+00:00,0.0,0.0
2022-02-17 21:00:00+00:00,0.0,0.0
2022-02-17 21:30:00+00:00,0.0,0.0
2022-02-17 22:00:00+00:00,0.0,0.0
2022-02-17 22:30:00+00:00,0.0,0.0
2022-02-17 23:00:00+00:00,0.0,0.0
2022-02-17 23:30:00+00:00,0.0,0.0
2022-02-18 00:00:00+00:00,0.0,0.0
2022-02-18 00:30:00+00:00,0.0,0.0
2022-02-18 01:00:00+00:00,0.0,0.0
2022-02-18 01:30:00+00:00,0.0,0.0
2022-02-18 02:00:00+00:00,0.0,0.0
2022-02-18 02:30:00+00:00,0.0,0.0
2022-02-18 03:00:00+00:00,0.0,0.0
2022-02-18 03:30:00+00:00,0.0,0.0
2022-02-18 04:00:00+00:00,0.0,0.0
2022-02-18 04:30:00+00:00,0.0,0.0
2022-02-18 05:00:00+00:00,0.0,0.0
2022-02-18 05:30:00+00:00,0.0,0.0
2022-02-18 06:00:00+00:00,0.0,0.0
2022-02-18 06:30:00+00:00,0.0,0.0
2022-02-18 07:00:00+00:00,0.0,0.0
2022-02-18 07:30:00+00:00,0.0,0.0
2022-02-18 08:00:00+00:00,0.0,0.0
2022-02-18 08:30:00+00:00,0.0,0.0
2022-02-18 09:00:00+00:00,0.0,0.0
2022-02-18 09:30:00+00:00,0.0,0.0
2022-02-18 10:00:00+00:00,0.0,0.0
2022-02-18 10:30:00+00:00,0.0,0.0
2022-02-18 11:00:00+00:00,0.0,0.0
2022-02-18 11:30:00+00:00,0.0,0.0
2022-02-18 12:00:00+00:00,0.0,0.0
2022-02-18 12:30:00+00:00,0.0,0.0
2022-02-18 13:00:00+00:00,0.0,0.0
2022-02-18 13:30:00+00:00,0.0,0.0
2022-02-18 14:00:00+00:00,0.0,0.0
2022-02-18 14:30:00+00:00,0.0,0.0
2022-02-18 15:00:00+00:00,0.0,0.0
2022-02-18 15:30:00+00:00,0.0,0.0
2022-02-18 16:00:00+00:00,0.99685778,466.70475313
2022-02-18 16:30:00+00:00,0.0,0.0
2022-02-18 17:00:00+00:00,0.0,0.0
2022-02-18 17:30:00+00:00,0.0,0.0
2022-02-18 18:00:00+00:00,0.0,0.0
2022-02-18 18:30:00+00:00,0.0,0.0
2022-02-18 19:00:00+00:00,0.0,0.0
2022-02-18 19:30:00+00:00,0.0,0.0
2022-02-18 20:00:00+00:00,0.0,0.0
2022-02-18 20:30:00+00:00,0.0,0.0
2022-02-18 21:00:00+00:00,0.0,0.0
2022-02-18 21:30:00+00:00,0.0,0.0
2022-02-18 22:00:00+00:00,0.0,0.0
2022-02-18 22:30:00+00:00,0.0,0.0
2022-02-18 23:00:00+00:00,0.0,0.0
2022-02-18 23:30:00+00:00,0.0,0.0
2022-02-19 00:00:00+00:00,0.0,0.0
2022-02-19 00:30:00+00:00,0.0,0.0
2022-02-19 01:00:00+00:00,0.0,0.0
2022-02-19 01:30:00+00:00,0.0,0.0
2022-02-19 02:00:00+00:00,0.0,0.0
2022-02-19 02:30:00+00:00,0.0,0.0
2022-02-19 03:00:00+00:00,0.0,0.0
2022-02-19 03:30:00+00:00,0.0,0.0
2022-02-19 04:00:00+00:00,0.0,0.0
2022-02-19 04:30:00+00:00,0.0,0.0
2022-02-19 05:00:00+00:00,0.0,0.0
2022-02-19 05:30:00+00:00,0.0,0.0
2022-02-19 06:00:00+00:00,0.0,0.0
2022-02-19 06:30:00+00:00,0.0,0.0
2022-02-19 07:00:00+00:00,0.0,0.0
2022-02-19 07:30:00+00:00,0.0,0.0
2022-02-19 08:00:00+00:00,0.0,0.0
2022-02-19 08:30:00+00:00,0.0,0.0
2022-02-19 09:00:00+00:00,0.0,0.0
2022-02-19 09:30:00+00:00,0.0,0.0
2022-02-19 10:00:00+00:00,0.0,0.0
2022-02-19 10:30:00+00:00,0.0,0.0
2022-02-19 11:00:00+00:00,0.0,0.0
2022-02-19 11:30:00+00:00,0.0,0.0
2022-02-19 12:00:00+00:00,0.0,0.0
2022-02-19 12:30:00+00:00,0.0,0.0
2022-02-19 13:00:00+00:00,0.0,0.0
2022-02-19 13:30:00+00:00,0.0,0.0
2022-02-19 14:00:00+00:00,0.0,0.0
2022-02-19 14:30:00+00:00,0.0,0.0
2022-02-19 15:00:00+00:00,0.99671813,50000.0
2022-02-19 15:30:00+00:00,0.0,0.0
2022-02-19 16:00:00+00:00,0.0,0.0
2022-02-19 16:30:00+00:00,0.0,0.0
2022-02-19 17:00:00+00:00,0.0,0.0
2022-02-19 17:30:00+00:00,0.0,0.0
2022-02-19 18:00:00+00:00,0.0,0.0
2022-02-19 18:30:00+00:00,0.0,0.0
2022-02-19 19:00:00+00:00,0.0,0.0
2022-02-19 19:30:00+00:00,0.99649805,707.89739139
2022-02-19 20:00:00+00:00,0.0,0.0
2022-02-19 20:30:00+00:00,0.0,0.0
2022-02-19 21:00:00+00:00,0.0,0.0
2022-02-19 21:30:00+00:00,0.0,0.0
2022-02-19 22:00:00+00:00,0.0,0.0
2022-02-19 22:30:00+00:00,0.0,0.0
2022-02-19 23:00:00+00:00,0.0,0.0
2022-02-19 23:30:00+00:00,0.0,0.0
2022-02-20 00:00:00+00:00,0.0,0.0
2022-02-20 00:30:00+00:00,0.0,0.0
2022-02-20 01:00:00+00:00,0.0,0.0
2022-02-20 01:30:00+00:00,0.0,0.0
2022-02-20 02:00:00+00:00,0.0,0.0
2022-02-20 02:30:00+00:00,0.0,0.0
2022-02-20 03:00:00+00:00,0.0,0.0
2022-02-20 03:30:00+00:00,0.0,0.0
2022-02-20 04:00:00+00:00,0.0,0.0
2022-02-20 04:30:00+00:00,0.0,0.0
2022-02-20 05:00:00+00:00,0.0,0.0
2022-02-20 05:30:00+00:00,0.0,0.0
2022-02-20 06:00:00+00:00,0.0,0.0
2022-02-20 06:30:00+00:00,0.0,0.0
2022-02-20 07:00:00+00:00,0.0,0.0
2022-02-20 07:30:00+00:00,0.0,0.0
2022-02-20 08:00:00+00:00,0.0,0.0
2022-02-20 08:30:00+00:00,0.0,0.0
2022-02-20 09:00:00+00:00,0.0,0.0
2022-02-20 09:30:00+00:00,0.0,0.0
2022-02-20 10:00:00+00:00,0.0,0.0
2022-02-20 10:30:00+00:00,0.0,0.0
2022-02-20 11:00:00+00:00,0.0,0.0
2022-02-20 11:30:00+00:00,0.0,0.0
2022-02-20 12:00:00+00:00,0.0,0.0
2022-02-20 12:30:00+00:00,0.0,0.0
2022-02-20 13:00:00+00:00,0.0,0.0
2022-02-20 13:30:00+00:00,0.0,0.0
2022-02-20 14:00:00+00:00,0.0,0.0
2022-02-20 14:30:00+00:00,0.0,0.0
2022-02-20 15:00:00+00:00,0.0,0.0
2022-02-20 15:30:00+00:00,0.0,0.0
2022-02-20 16:00:00+00:00,0.0,0.0
2022-02-20 16:30:00+00:00,0.0,0.0
2022-02-20 17:00:00+00:00,0.0,0.0
2022-02-20 17:30:00+00:00,0.0,0.0
2022-02-20 18:00:00+00:00,0.0,0.0
2022-02-20 18:30:00+00:00,0.0,0.0
2022-02-20 19:00:00+00:00,0.0,0.0
2022-02-20 19:30:00+00:00,0.0,0.0
2022-02-20 20:00:00+00:00,0.0,0.0
2022-02-20 20:30:00+00:00,0.0,0.0
2022-02-20 21:00:00+00:00,0.0,0.0
2022-02-20 21:30:00+00:00,0.0,0.0
2022-02-20 22:00:00+00:00,0.0,0.0
2022-02-20 22:30:00+00:00,0.0,0.0
2022-02-20 23:00:00+00:00,0.0,0.0
2022-02-20 23:30:00+00:00,0.0,0.0
2022-02-21 00:00:00+00:00,0.0,0.0
2022-02-21 00:30:00+00:00,0.0,0.0
2022-02-21 01:00:00+00:00,0.0,0.0
2022-02-21 01:30:00+00:00,0.0,0.0
2022-02-21 02:00:00+00:00,0.0,0.0
2022-02-21 02:30:00+00:00,0.0,0.0
2022-02-21 03:00:00+00:00,0.0,0.0
2022-02-21 03:30:00+00:00,0.0,0.0
2022-02-21 04:00:00+00:00,0.0,0.0
2022-02-21 04:30:00+00:00,0.0,0.0
2022-02-21 05:00:00+00:00,0.0,0.0
2022-02-21 05:30:00+00:00,0.0,0.0
2022-02-21 06:00:00+00:00,0.0,0.0
2022-02-21 06:30:00+00:00,0.0,0.0
2022-02-21 07:00:00+00:00,0.0,0.0
2022-02-21 07:30:00+00:00,0.0,0.0
2022-02-21 08:00:00+00:00,0.0,0.0
2022-02-21 08:30:00+00:00,0.0,0.0
2022-02-21 09:00:00+00:00,0.0,0.0
2022-02-21 09:30:00+00:00,0.0,0.0
2022-02-21 10:00:00+00:00,0.0,0.0
2022-02-21 10:30:00+00:00,0.0,0.0
2022-02-21 11:00:00+00:00,0.0,0.0
2022-02-21 11:30:00+00:00,0.0,0.0
2022-02-21 12:00:00+00:00,0.0,0.0
2022-02-21 12:30:00+00:00,0.0,0.0
2022-02-21 13:00:00+00:00,0.0,0.0
2022-02-21 13:30:00+00:00,0.0,0.0
2022-02-21 14:00:00+00:00,0.0,0.0
2022-02-21 14:30:00+00:00,0.0,0.0
2022-02-21 15:00:00+00:00,0.0,0.0
2022-02-21 15:30:00+00:00,0.0,0.0
2022-02-21 16:00:00+00:00,0.0,0.0
2022-02-21 16:30:00+00:00,0.0,0.0
2022-02-21 17:00:00+00:00,0.0,0.0
2022-02-21 17:30:00+00:00,0.0,0.0
2022-02-21 18:00:00+00:00,0.0,0.0
2022-02-21 18:30:00+00:00,0.0,0.0
2022-02-21 19:00:00+00:00,0.0,0.0
2022-02-21 19:30:00+00:00,0.0,0.0
2022-02-21 20:00:00+00:00,0.0,0.0
2022-02-21 20:30:00+00:00,0.0,0.0
2022-02-21 21:00:00+00:00,0.0,0.0
2022-02-21 21:30:00+00:00,0.0,0.0
2022-02-21 22:00:00+00:00,0.0,0.0
2022-02-21 22:30:00+00:00,0.0,0.0
2022-02-21 23:00:00+00:00,0.0,0.0
2022-02-21 23:30:00+00:00,0.0,0.0
2022-02-22 00:00:00+00:00,0.0,0.0
2022-02-22 00:30:00+00:00,0.0,0.0
2022-02-22 01:00:00+00:00,0.0,0.0
2022-02-22 01:30:00+00:00,0.0,0.0
2022-02-22 02:00:00+00:00,0.0,0.0
2022-02-22 02:30:00+00:00,0.0,0.0
2022-02-22 03:00:00+00:00,0.0,0.0
2022-02-22 03:30:00+00:00,0.0,0.0
2022-02-22 04:00:00+00:00,0.0,0.0
2022-02-22 04:30:00+00:00,0.0,0.0
2022-02-22 05:00:00+00:00,0.0,0.0
2022-02-22 05:30:00+00:00,0.0,0.0
2022-02-22 06:00:00+00:00,0.0,0.0
2022-02-22 06:30:00+00:00,0.0,0.0
2022-02-22 07:00:00+00:00,0.0,0.0
2022-02-22 07:30:00+00:00,0.0,0.0
2022-02-22 08:00:00+00:00,0.0,0.0
2022-02-22 08:30:00+00:00,0.0,0.0
2022-02-22 09:00:00+00:00,0.0,0.0
2022-02-22 09:30:00+00:00,0.0,0.0
2022-02-22 10:00:00+00:00,0.0,0.0
2022-02-22 10:30:00+00:00,0.0,0.0
2022-02-22 11:00:00+00:00,0.0,0.0
2022-02-22 11:30:00+00:00,0.0,0.0
2022-02-22 12:00:00+00:00,0.0,0.0
2022-02-22 12:30:00+00:00,0.0,0.0
2022-02-22 13:00:00+00:00,0.0,0.0
2022-02-22 13:30:00+00:00,0.0,0.0
2022-02-22 14:00:00+00:00,0.0,0.0
2022-02-22 14:30:00+00:00,0.0,0.0
2022-02-22 15:00:00+00:00,0.0,0.0
2022-02-22 15:30:00+00:00,0.0,0.0
2022-02-22 16:00:00+00:00,0.0,0.0
2022-02-22 16:30:00+00:00,0.0,0.0
2022-02-22 17:00:00+00:00,0.0,0.0
2022-02-22 17:30:00+00:00,0.0,0.0
2022-02-22 18:00:00+00:00,0.0,0.0
2022-02-22 18:30:00+00:00,0.0,0.0
2022-02-22 19:00:00+00:00,0.0,0.0
2022-02-22 19:30:00+00:00,0.0,0.0
2022-02-22 20:00:00+00:00,0.0,0.0
2022-02-22 20:30:00+00:00,0.0,0.0
2022-02-22 21:00:00+00:00,0.0,0.0
2022-02-22 21:30:00+00:00,0.0,0.0
2022-02-22 22:00:00+00:00,0.0,0.0
2022-02-22 22:30:00+00:00,0.0,0.0
2022-02-22 23:00:00+00:00,0.0,0.0
2022-02-22 23:30:00+00:00,0.0,0.0
2022-02-23 00:00:00+00:00,0.0,0.0
2022-02-23 00:30:00+00:00,0.0,0.0
2022-02-23 01:00:00+00:00,0.0,0.0
2022-02-23 01:30:00+00:00,0.0,0.0
2022-02-23 02:00:00+00:00,0.0,0.0
2022-02-23 02:30:00+00:00,0.0,0.0
2022-02-23 03:00:00+00:00,0.0,0.0
2022-02-23 03:30:00+00:00,0.0,0.0
2022-02-23 04:00:00+00:00,0.0,0.0
2022-02-23 04:30:00+00:00,0.0,0.0
2022-02-23 05:00:00+00:00,0.0,0.0
2022-02-23 05:30:00+00:00,0.0,0.0
2022-02-23 06:00:00+00:00,0.0,0.0
2022-02-23 06:30:00+00:00,0.0,0.0
2022-02-23 07:00:00+00:00,0.0,0.0
2022-02-23 07:30:00+00:00,0.0,0.0
2022-02-23 08:00:00+00:00,0.0,0.0
2022-02-23 08:30:00+00:00,0.0,0.0
2022-02-23 09:00:00+00:00,0.0,0.0
2022-02-23 09:30:00+00:00,0.0,0.0
2022-02-23 10:00:00+00:00,0.0,0.0
2022-02-23 10:30:00+00:00,0.0,0.0
2022-02-23 11:00:00+00:00,0.0,0.0
2022-02-23 11:30:00+00:00,0.0,0.0
2022-02-23 12:00:00+00:00,0.0,0.0
2022-02-23 12:30:00+00:00,0.0,0.0
2022-02-23 13:00:00+00:00,0.0,0.0
2022-02-23 13:30:00+00:00,0.0,0.0
2022-02-23 14:00:00+00:00,0.0,0.0
2022-02-23 14:30:00+00:00,0.0,0.0
2022-02-23 15:00:00+00:00,0.0,0.0
2022-02-23 15:30:00+00:00,0.0,0.0
2022-02-23 16:00:00+00:00,0.0,0.0
2022-02-23 16:30:00+00:00,0.0,0.0
2022-02-23 17:00:00+00:00,0.0,0.0
2022-02-23 17:30:00+00:00,0.0,0.0
2022-02-23 18:00:00+00:00,0.0,0.0
2022-02-23 18:30:00+00:00,0.0,0.0
2022-02-23 19:00:00+00:00,0.0,0.0
2022-02-23 19:30:00+00:00,0.0,0.0
2022-02-23 20:00:00+00:00,0.0,0.0
2022-02-23 20:30:00+00:00,0.0,0.0
2022-02-23 21:00:00+00:00,0.0,0.0
2022-02-23 21:30:00+00:00,0.0,0.0
2022-02-23 22:00:00+00:00,0.0,0.0
2022-02-23 22:30:00+00:00,0.0,0.0
2022-02-23 23:00:00+00:00,0.0,0.0
2022-02-23 23:30:00+00:00,0.0,0.0
2022-02-24 00:00:00+00:00,0.0,0.0
2022-02-24 00:30:00+00:00,0.0,0.0
2022-02-24 01:00:00+00:00,0.0,0.0
2022-02-24 01:30:00+00:00,0.0,0.0
2022-02-24 02:00:00+00:00,0.0,0.0
2022-02-24 02:30:00+00:00,0.0,0.0
2022-02-24 03:00:00+00:00,0.0,0.0
2022-02-24 03:30:00+00:00,0.0,0.0
2022-02-24 04:00:00+00:00,0.0,0.0
2022-02-24 04:30:00+00:00,0.0,0.0
2022-02-24 05:00:00+00:00,0.0,0.0
2022-02-24 05:30:00+00:00,0.0,0.0
2022-02-24 06:00:00+00:00,0.0,0.0
2022-02-24 06:30:00+00:00,0.0,0.0
2022-02-24 07:00:00+00:00,0.0,0.0
2022-02-24 07:30:00+00:00,0.0,0.0
2022-02-24 08:00:00+00:00,0.0,0.0
2022-02-24 08:30:00+00:00,0.0,0.0
2022-02-24 09:00:00+00:00,0.0,0.0
2022-02-24 09:30:00+00:00,0.0,0.0
2022-02-24 10:00:00+00:00,0.0,0.0
2022-02-24 10:30:00+00:00,0.0,0.0
2022-02-24 11:00:00+00:00,0.0,0.0
2022-02-24 11:30:00+00:00,0.0,0.0
2022-02-24 12:00:00+00:00,0.0,0.0
2022-02-24 12:30:00+00:00,0.0,0.0
2022-02-24 13:00:00+00:00,0.0,0.0
2022-02-24 13:30:00+00:00,0.0,0.0
2022-02-24 14:00:00+00:00,0.0,0.0
2022-02-24 14:30:00+00:00,0.0,0.0
2022-02-24 15:00:00+00:00,0.0,0.0
2022-02-24 15:30:00+00:00,0.0,0.0
2022-02-24 16:00:00+00:00,0.0,0.0
2022-02-24 16:30:00+00:00,0.0,0.0
2022-02-24 17:00:00+00:00,0.0,0.0
2022-02-24 17:30:00+00:00,0.0,0.0
2022-02-24 18:00:00+00:00,0.0,0.0
2022-02-24 18:30:00+00:00,0.0,0.0
2022-02-24 19:00:00+00:00,0.0,0.0
2022-02-24 19:30:00+00:00,0.0,0.0
2022-02-24 20:00:00+00:00,0.0,0.0
2022-02-24 20:30:00+00:00,0.0,0.0
2022-02-24 21:00:00+00:00,0.0,0.0
2022-02-24 21:30:00+00:00,0.0,0.0
2022-02-24 22:00:00+00:00,0.0,0.0
2022-02-24 22:30:00+00:00,0.0,0.0
2022-02-24 23:00:00+00:00,0.0,0.0
2022-02-24 23:30:00+00:00,0.0,0.0
2022-02-25 00:00:00+00:00,0.0,0.0
2022-02-25 00:30:00+00:00,0.0,0.0
2022-02-25 01:00:00+00:00,0.0,0.0
2022-02-25 01:30:00+00:00,0.0,0.0
2022-02-25 02:00:00+00:00,0.0,0.0
2022-02-25 02:30:00+00:00,0.0,0.0
2022-02-25 03:00:00+00:00,0.0,0.0
2022-02-25 03:30:00+00:00,0.0,0.0
2022-02-25 04:00:00+00:00,0.0,0.0
2022-02-25 04:30:00+00:00,0.0,0.0
2022-02-25 05:00:00+00:00,0.0,0.0
2022-02-25 05:30:00+00:00,0.0,0.0
2022-02-25 06:00:00+00:00,0.0,0.0
2022-02-25 06:30:00+00:00,0.0,0.0
2022-02-25 07:00:00+00:00,0.0,0.0
2022-02-25 07:30:00+00:00,0.0,0.0
2022-02-25 08:00:00+00:00,0.0,0.0
2022-02-25 08:30:00+00:00,0.0,0.0
2022-02-25 09:00:00+00:00,0.0,0.0
2022-02-25 09:30:00+00:00,0.0,0.0
2022-02-25 10:00:00+00:00,0.0,0.0
2022-02-25 10:30:00+00:00,0.0,0.0
2022-02-25 11:00:00+00:00,0.0,0.0
2022-02-25 11:30:00+00:00,0.0,0.0
2022-02-25 12:00:00+00:00,0.0,0.0
2022-02-25 12:30:00+00:00,0.0,0.0
2022-02-25 13:00:00+00:00,0.0,0.0
2022-02-25 13:30:00+00:00,0.0,0.0
2022-02-25 14:00:00+00:00,0.0,0.0
2022-02-25 14:30:00+00:00,0.0,0.0
2022-02-25 15:00:00+00:00,0.0,0.0
2022-02-25 15:30:00+00:00,0.0,0.0
2022-02-25 16:00:00+00:00,0.0,0.0
2022-02-25 16:30:00+00:00,0.0,0.0
2022-02-25 17:00:00+00:00,0.0,0.0
2022-02-25 17:30:00+00:00,0.0,0.0
2022-02-25 18:00:00+00:00,0.0,0.0
2022-02-25 18:30:00+00:00,0.0,0.0
2022-02-25 19:00:00+00:00,0.0,0.0
2022-02-25 19:30:00+00:00,0.0,0.0
2022-02-25 20:00:00+00:00,0.0,0.0
2022-02-25 20:30:00+00:00,0.0,0.0
2022-02-25 21:00:00+00:00,0.0,0.0
2022-02-25 21:30:00+00:00,0.0,0.0
2022-02-25 22:00:00+00:00,0.0,0.0
2022-02-25 22:30:00+00:00,0.0,0.0
2022-02-25 23:00:00+00:00,0.0,0.0
2022-02-25 23:30:00+00:00,0.0,0.0
2022-02-26 00:00:00+00:00,0.0,0.0
2022-02-26 00:30:00+00:00,0.0,0.0
2022-02-26 01:00:00+00:00,0.0,0.0
2022-02-26 01:30:00+00:00,0.0,0.0
2022-02-26 02:00:00+00:00,0.0,0.0
2022-02-26 02:30:00+00:00,0.0,0.0
2022-02-26 03:00:00+00:00,0.0,0.0
2022-02-26 03:30:00+00:00,0.0,0.0
2022-02-26 04:00:00+00:00,0.0,0.0
2022-02-26 04:30:00+00:00,0.0,0.0
2022-02-26 05:00:00+00:00,0.0,0.0
2022-02-26 05:30:00+00:00,0.0,0.0
2022-02-26 06:00:00+00:00,0.0,0.0
2022-02-26 06:30:00+00:00,0.0,0.0
2022-02-26 07:00:00+00:00,0.0,0.0
2022-02-26 07:30:00+00:00,0.0,0.0
2022-02-26 08:00:00+00:00,0.0,0.0
2022-02-26 08:30:00+00:00,0.0,0.0
2022-02-26 09:00:00+00:00,0.0,0.0
2022-02-26 09:30:00+00:00,0.0,0.0
2022-02-26 10:00:00+00:00,0.0,0.0
2022-02-26 10:30:00+00:00,0.0,0.0
2022-02-26 11:00:00+00:00,0.0,0.0
2022-02-26 11:30:00+00:00,0.0,0.0
2022-02-26 12:00:00+00:00,0.0,0.0
2022-02-26 12:30:00+00:00,0.0,0.0
2022-02-26 13:00:00+00:00,0.0,0.0
2022-02-26 13:30:00+00:00,0.0,0.0
2022-02-26 14:00:00+00:00,0.0,0.0
2022-02-26 14:30:00+00:00,0.0,0.0
2022-02-26 15:00:00+00:00,0.0,0.0
2022-02-26 15:30:00+00:00,0.0,0.0
2022-02-26 16:00:00+00:00,0.0,0.0
2022-02-26 16:30:00+00:00,0.0,0.0
2022-02-26 17:00:00+00:00,0.0,0.0
2022-02-26 17:30:00+00:00,0.0,0.0
2022-02-26 18:00:00+00:00,0.0,0.0
2022-02-26 18:30:00+00:00,0.0,0.0
2022-02-26 19:00:00+00:00,0.0,0.0
2022-02-26 19:30:00+00:00,0.0,0.0
2022-02-26 20:00:00+00:00,0.0,0.0
2022-02-26 20:30:00+00:00,0.0,0.0
2022-02-26 21:00:00+00:00,0.0,0.0
2022-02-26 21:30:00+00:00,0.0,0.0
2022-02-26 22:00:00+00:00,0.0,0.0
2022-02-26 22:30:00+00:00,0.0,0.0
2022-02-26 23:00:00+00:00,0.0,0.0
2022-02-26 23:30:00+00:00,0.0,0.0
2022-02-27 00:00:00+00:00,0.0,0.0
2022-02-27 00:30:00+00:00,0.0,0.0
2022-02-27 01:00:00+00:00,0.0,0.0
2022-02-27 01:30:00+00:00,0.0,0.0
2022-02-27 02:00:00+00:00,0.0,0.0
2022-02-27 02:30:00+00:00,0.0,0.0
2022-02-27 03:00:00+00:00,0.0,0.0
2022-02-27 03:30:00+00:00,0.0,0.0
2022-02-27 04:00:00+00:00,0.0,0.0
2022-02-27 04:30:00+00:00,0.0,0.0
2022-02-27 05:00:00+00:00,0.0,0.0
2022-02-27 05:30:00+00:00,0.0,0.0
2022-02-27 06:00:00+00:00,0.0,0.0
2022-02-27 06:30:00+00:00,0.0,0.0
2022-02-27 07:00:00+00:00,0.0,0.0
2022-02-27 07:30:00+00:00,0.0,0.0
2022-02-27 08:00:00+00:00,0.0,0.0
2022-02-27 08:30:00+00:00,0.0,0.0
2022-02-27 09:00:00+00:00,0.0,0.0
2022-02-27 09:30:00+00:00,0.0,0.0
2022-02-27 10:00:00+00:00,0.0,0.0
2022-02-27 10:30:00+00:00,0.0,0.0
2022-02-27 11:00:00+00:00,0.0,0.0
2022-02-27 11:30:00+00:00,0.0,0.0
2022-02-27 12:00:00+00:00,0.0,0.0
2022-02-27 12:30:00+00:00,0.0,0.0
2022-02-27 13:00:00+00:00,0.0,0.0
2022-02-27 13:30:00+00:00,0.0,0.0
2022-02-27 14:00:00+00:00,0.0,0.0
2022-02-27 14:30:00+00:00,0.0,0.0
2022-02-27 15:00:00+00:00,0.0,0.0
2022-02-27 15:30:00+00:00,0.0,0.0
2022-02-27 16:00:00+00:00,0.0,0.0
2022-02-27 16:30:00+00:00,0.0,0.0
2022-02-27 17:00:00+00:00,0.0,0.0
2022-02-27 17:30:00+00:00,0.0,0.0
2022-02-27 18:00:00+00:00,0.0,0.0
2022-02-27 18:30:00+00:00,0.0,0.0
2022-02-27 19:00:00+00:00,0.0,0.0
2022-02-27 19:30:00+00:00,0.0,0.0
2022-02-27 20:00:00+00:00,0.0,0.0
2022-02-27 20:30:00+00:00,0.0,0.0
2022-02-27 21:00:00+00:00,0.0,0.0
2022-02-27 21:30:00+00:00,0.0,0.0
2022-02-27 22:00:00+00:00,0.0,0.0
2022-02-27 22:30:00+00:00,0.0,0.0
2022-02-27 23:00:00+00:00,0.0,0.0
2022-02-27 23:30:00+00:00,0.0,0.0
2022-02-28 00:00:00+00:00,0.0,0.0
2022-02-28 00:30:00+00:00,0.0,0.0
2022-02-28 01:00:00+00:00,0.0,0.0
2022-02-28 01:30:00+00:00,0.0,0.0
2022-02-28 02:00:00+00:00,0.0,0.0
2022-02-28 02:30:00+00:00,0.0,0.0
2022-02-28 03:00:00+00:00,0.0,0.0
2022-02-28 03:30:00+00:00,0.0,0.0
2022-02-28 04:00:00+00:00,0.0,0.0
2022-02-28 04:30:00+00:00,0.0,0.0
2022-02-28 05:00:00+00:00,0.0,0.0
2022-02-28 05:30:00+00:00,0.0,0.0
2022-02-28 06:00:00+00:00,0.0,0.0
2022-02-28 06:30:00+00:00,0.0,0.0
2022-02-28 07:00:00+00:00,0.0,0.0
2022-02-28 07:30:00+00:00,0.0,0.0
2022-02-28 08:00:00+00:00,0.0,0.0
2022-02-28 08:30:00+00:00,0.0,0.0
2022-02-28 09:00:00+00:00,0.0,0.0
2022-02-28 09:30:00+00:00,0.0,0.0
2022-02-28 10:00:00+00:00,0.0,0.0
2022-02-28 10:30:00+00:00,0.0,0.0
2022-02-28 11:00:00+00:00,0.0,0.0
2022-02-28 11:30:00+00:00,0.0,0.0
2022-02-28 12:00:00+00:00,0.0,0.0
2022-02-28 12:30:00+00:00,0.0,0.0
2022-02-28 13:00:00+00:00,0.0,0.0
2022-02-28 13:30:00+00:00,0.0,0.0
2022-02-28 14:00:00+00:00,0.0,0.0
2022-02-28 14:30:00+00:00,0.0,0.0
2022-02-28 15:00:00+00:00,0.0,0.0
2022-02-28 15:30:00+00:00,0.0,0.0
2022-02-28 16:00:00+00:00,0.0,0.0
2022-02-28 16:30:00+00:00,0.0,0.0
2022-02-28 17:00:00+00:00,0.0,0.0
2022-02-28 17:30:00+00:00,0.0,0.0
2022-02-28 18:00:00+00:00,0.0,0.0
2022-02-28 18:30:00+00:00,0.0,0.0
2022-02-28 19:00:00+00:00,0.0,0.0
2022-02-28 19:30:00+00:00,0.0,0.0
2022-02-28 20:00:00+00:00,0.0,0.0
2022-02-28 20:30:00+00:00,0.0,0.0
2022-02-28 21:00:00+00:00,0.0,0.0
2022-02-28 21:30:00+00:00,0.0,0.0
2022-02-28 22:00:00+00:00,0.0,0.0
2022-02-28 22:30:00+00:00,0.0,0.0
2022-02-28 23:00:00+00:00,0.0,0.0
2022-02-28 23:30:00+00:00,0.0,0.0
2022-03-01 00:00:00+00:00,0.0,0.0
2022-03-01 00:30:00+00:00,0.0,0.0
2022-03-01 01:00:00+00:00,0.0,0.0
2022-03-01 01:30:00+00:00,0.0,0.0
2022-03-01 02:00:00+00:00,0.0,0.0
2022-03-01 02:30:00+00:00,0.0,0.0
2022-03-01 03:00:00+00:00,0.0,0.0
